,summary,Mitigation,Impacts,Hazard,word
zufolge… +2336,2.6491870101359623,0.02469891739172338,0.1482366095139547,-0.07662021964024888,zufolge… +2336
+2336 char+s,2.6356179633290298,0.02453629527901903,0.14911653871376154,-0.07686927672558337,+2336 char+s
spuck+t feuer,3.1631768526297437,-0.08265259553505568,0.027402092041902932,0.047698111342344425,spuck+t feuer
feuer lavafontäne,3.477842918094992,-0.167164316267063,-0.059054780917033166,0.12515468865823706,feuer lavafontäne
legt,19.1467827984565,-0.06610772342060083,0.07259149227116361,0.020863300139619758,legt
lavafontäne leg+t,3.159088758340336,-0.051661819490555615,0.05282714015036541,0.01816370029575907,lavafontäne leg+t
Urlaubs-Flugverkehr,3.1335837476549004,-0.034766376451365495,0.06809275068255258,0.0007871588961731366,Urlaubs-Flugverkehr
leg+t urlaub+s+-+flug+verkehr,3.1335837476549004,-0.034766376451365495,0.06809275068255258,0.0007871588961731366,leg+t urlaub+s+-+flug+verkehr
lahm,17.186110667698813,-0.03341558743668862,-0.0033267760577962127,0.025056933585890773,lahm
urlaub+s+-+flug+verkehr lahm,3.1444139388385595,0.0022734955845699185,0.0977245110698501,-0.03793379500942472,urlaub+s+-+flug+verkehr lahm
lahm auf,3.1623386071280715,0.008350157031019953,0.10167972663406973,-0.044202010537643624,lahm auf
auf belieb+t+en,3.2004801815418142,0.016916751971689986,0.10657063360279055,-0.05288757004399229,auf belieb+t+en
urlaub+s+insel sizilien,3.402136195342469,0.03148967189913409,0.10795337797949474,-0.06512667276445666,urlaub+s+insel sizilien
Flugeinschränkungen,4.120972454496744,0.035463796997356786,0.08012117874281102,-0.05709200386644745,Flugeinschränkungen
tag+en flug+einschränkung+en,4.120972454496744,0.035463796997356786,0.08012117874281102,-0.05709200386644745,tag+en flug+einschränkung+en
lava rauch,5.232510921798876,-0.048759745003868205,-0.02715266778081106,0.04339808910640166,lava rauch
Ausgerechnet,3.897969854210933,0.009904981545198801,0.06738012234803806,-0.03197736508137887,Ausgerechnet
Hochsaison,4.982808527577715,0.020016416520114454,0.038779074236427936,-0.02901041747354543,Hochsaison
ausgerechnet hochsaison,3.470960445056269,0.01964741779834849,0.09471567766709865,-0.0502662769949182,ausgerechnet hochsaison
Sommertourismus,3.288404056504541,0.01916783536625748,0.10364265725172477,-0.05348164252451523,Sommertourismus
hochsaison sommer+tourismus,3.288404056504541,0.01916783536625748,0.10364265725172477,-0.05348164252451523,hochsaison sommer+tourismus
sommer+tourismus sorg+t,3.2144263204324846,0.00987041943480266,0.10000448683730198,-0.04471349063137937,sommer+tourismus sorg+t
sorg+t ätna,6.785932545253251,0.03436874056032053,0.010234990644335909,-0.0297743689573452,sorg+t ätna
Unruhe,3.419137394226886,0.007384977729101772,0.08713159894898087,-0.03768757615632375,Unruhe
ätna unruhe,3.419137394226886,0.007384977729101772,0.08713159894898087,-0.03768757615632375,ätna unruhe
unruhe ein,3.551406386403361,0.0009543227263478967,0.07530562513861372,-0.028178513741173455,unruhe ein
neu+e explosiv+e,3.788044667262496,-0.01586141567596784,0.0504942543628196,-0.00635354133618825,neu+e explosiv+e
Eruptionsphase,5.328608895244094,-0.29577901595449574,-0.05925855146809281,0.18950751343028627,Eruptionsphase
explosiv+e eruption+s+phase,4.315355092378826,-0.08486842081117778,-0.02851094390119559,0.06738540763763375,explosiv+e eruption+s+phase
sizilianischen,4.650368715297306,0.03754718744625298,0.06373570329220701,-0.05233482242995057,sizilianischen
eruption+s+phase sizilianisch+en,4.650368715297306,0.03754718744625298,0.06373570329220701,-0.05233482242995057,eruption+s+phase sizilianisch+en
sizilianisch+en vulkan+s,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,sizilianisch+en vulkan+s
vulkan+s freitag,4.650368715297306,0.03754718744625298,0.06373570329220701,-0.05233482242995057,vulkan+s freitag
freitag flug+verkehr,4.046248752423569,0.035122141392943194,0.08267689252439332,-0.057832430745715396,freitag flug+verkehr
internationalen,3.7918331132880105,-0.005889437467136008,0.254738335725474,-0.10106641626333265,internationalen
flug+verkehr international+en,3.7918331132880105,-0.005889437467136008,0.254738335725474,-0.10106641626333265,flug+verkehr international+en
Flughafen…,4.0509589356767925,-0.14703265811386054,0.6501203271201123,-0.2437280248253857,Flughafen…
international+en flughafen…,4.0509589356767925,-0.14703265811386054,0.6501203271201123,-0.2437280248253857,international+en flughafen…
+3239,3.5068342398852006,-0.045143511297836905,0.390667535787851,-0.1426709944634287,+3239
flughafen… +3239,3.5068342398852006,-0.045143511297836905,0.390667535787851,-0.1426709944634287,flughafen… +3239
+3239 char+s,3.3910726971878287,-0.029728072445506976,0.3424164733191214,-0.1276060761365121,+3239 char+s
Ätna-Ausbruch,44.00356850895832,0.005185472841148493,-0.14208880347595385,0.04117135561387609,Ätna-Ausbruch
ätna+-+ausbruch sorg+t,5.437951794607292,0.03985349510868538,0.04370615509956479,-0.04650256148348893,ätna+-+ausbruch sorg+t
Flugstreichungen,3.2721892542057587,0.030564480140948116,0.11391143506710157,-0.06683747057882,Flugstreichungen
sorg+t flug+streichung+en,3.2721892542057587,0.030564480140948116,0.11391143506710157,-0.06683747057882,sorg+t flug+streichung+en
flug+streichung+en sizilien,3.553878563123409,0.032475865629975294,0.10140414536506218,-0.06324213962495516,flug+streichung+en sizilien
sizilien nan,3.732900635658849,0.03352646400449796,0.09418254567359402,-0.061159553552575886,sizilien nan
Mitten,26.70113971762643,0.01647577724589089,-0.039102979646527,0.0010327380227492312,Mitten
nan mitten,3.8314831888269225,0.03405920909743706,0.09041668600741946,-0.060071745531881784,nan mitten
Urlaubszeit,12.143089170362686,0.015099931559800349,-0.03585762167313495,0.0009806915246624193,Urlaubszeit
mitten urlaub+s+zeit,12.143089170362686,0.015099931559800349,-0.03585762167313495,0.0009806915246624193,mitten urlaub+s+zeit
urlaub+s+zeit vulkan,13.017969582739545,0.047714725252605436,-0.049004546214527135,-0.01965606075382578,urlaub+s+zeit vulkan
sizilien erneut,6.797407757581059,-0.0008053565932794817,-0.020765279378548197,0.007679655056522764,sizilien erneut
der groß,8.82881227831409,0.008301998402309857,0.1588020134671841,-0.06799668524179026,der groß
groß aktiv+e,8.860353324499933,0.04502311803506557,-0.011617388231913127,-0.030403053737450978,groß aktiv+e
aktiv+e vulkan,27.666066758692846,0.05116098975751824,-0.10982677040094656,-0.002681811942858031,aktiv+e vulkan
europa+s stoß,7.284768487790596,0.04324828265080812,0.009392978932640496,-0.0365033659835145,europa+s stoß
stoß heute,4.295501416576566,0.03621179460049184,0.07440235386867228,-0.05543353540079196,stoß heute
heute riesig+e,3.8866147013579226,0.03434428969108483,0.088371166843692,-0.05948038426644791,heute riesig+e
riesig+e wolke,5.4086533783576805,0.03978033549348761,0.04437700067764539,-0.046698086471223796,riesig+e wolke
wolke rauch,5.131310944506735,0.03048155204673443,0.09090107328347859,-0.057378191915674746,wolke rauch
nahegelegenen,6.687160603773733,-0.05126493867410941,0.2494834538064484,-0.06323713951014906,nahegelegenen
international…,3.0971446717910744,0.029181363036864725,0.12251093263991455,-0.06930034641087009,international…
nahe+ge+leg+en+en international…,3.0971446717910744,0.029181363036864725,0.12251093263991455,-0.06930034641087009,nahe+ge+leg+en+en international…
+754,2.9927874782194834,0.028270725095381578,0.12798768006439734,-0.07086479686950417,+754
international… +754,2.9927874782194834,0.028270725095381578,0.12798768006439734,-0.07086479686950417,international… +754
+754 char+s,2.9646917293949886,0.02801331431382637,0.12951080866587972,-0.07129930640823746,+754 char+s
vulkan sizilien,19.526277822848613,0.023991173338929753,-0.107201995864317,0.0171527029995971,vulkan sizilien
Feuerspeiender,3.7671887109942466,0.0006311124624539038,0.06517495482497475,-0.02407117582439768,Feuerspeiender
aus+ge+brech+en feuerspeiend+er,3.7671887109942466,0.0006311124624539038,0.06517495482497475,-0.02407117582439768,aus+ge+brech+en feuerspeiend+er
feuerspeiend+er ätna,3.466727215769404,0.012682215561765641,0.08914592164212638,-0.04258595632479069,feuerspeiend+er ätna
ätna leg+t,12.144031114298967,0.0007060825141829664,0.006095273025426467,-0.00264104982306284,ätna leg+t
leg+t flug+verkehr,3.4129880326632627,0.020437240889564952,0.09824786843064376,-0.0523092766076335,leg+t flug+verkehr
flug+verkehr lahm,4.8867530405770845,-0.014653812270127513,0.011917059818287053,0.006550049431947038,flug+verkehr lahm
3324,7.658542615200551,0.038790303336039195,-0.00047837821895225325,-0.02941682695801682,3324
lahm 3324,3.9158752759518345,0.03449204001988037,0.08730245312499162,-0.05917128453505752,lahm 3324
Metern,6.232378985720283,0.04156592237312726,0.027232268824592874,-0.04169994142885577,Metern
3324 meter+n,6.232378985720283,0.04156592237312726,0.027232268824592874,-0.04169994142885577,3324 meter+n
meter+n hoch+st+e,7.284768487790596,0.04324828265080812,0.009392978932640496,-0.0365033659835145,meter+n hoch+st+e
hoch+st+e aktiv+e,12.036511733064923,0.04723502403077912,-0.04177298021938168,-0.021720374197610037,hoch+st+e aktiv+e
ruhiger,5.462063618931572,0.039913088381215774,0.043157835784557015,-0.04634274226116992,ruhiger
europa+s ruhig+er,5.462063618931572,0.039913088381215774,0.043157835784557015,-0.04634274226116992,europa+s ruhig+er
Riese,5.188019909550304,0.03920155516128818,0.049597253866096425,-0.048219261257803535,Riese
ruhig+er riese,5.188019909550304,0.03920155516128818,0.049597253866096425,-0.048219261257803535,ruhig+er riese
weiterlesenEr,3.473633269483421,0.02740470366157002,0.10102562948931275,-0.058993697787820716,weiterlesenEr
überspringenartikel weiter+les+en+er,3.473633269483421,0.02740470366157002,0.10102562948931275,-0.058993697787820716,überspringenartikel weiter+les+en+er
weiter+les+en+er 3324,3.9158752759518345,0.03449204001988037,0.08730245312499162,-0.05917128453505752,weiter+les+en+er 3324
aus…,2.948689357944605,0.0278642514836403,0.13038795466515693,-0.07154941859200858,aus…
erneut aus…,2.948689357944605,0.0278642514836403,0.13038795466515693,-0.07154941859200858,erneut aus…
+1778,2.918426059479956,0.027577348678259936,0.13206630831918106,-0.07202775413360149,+1778
aus… +1778,2.918426059479956,0.027577348678259936,0.13206630831918106,-0.07202775413360149,aus… +1778
+1778 chars,2.890259538027673,0.02730428119587111,0.1336518284101905,-0.07247934641795559,+1778 chars
feuer+berg sizilien,2.939321886591315,-0.028089748753820004,0.08554260186788469,-0.010561683271698284,feuer+berg sizilien
sizilien aktiv,3.0604107809690237,-0.046742105041289776,0.06276829933575355,0.01116792167318207,sizilien aktiv
aktiv hier,3.148024621942507,-0.0628933597655397,0.044346682097600974,0.028811068060258682,aktiv hier
hier schieß+t,3.2222831842924977,-0.07818195885520601,0.027557259809200138,0.04474205708277982,hier schieß+t
schieß+t asche+wolke,3.661319043225573,-0.18491110495082735,-0.08306815838714755,0.1415325297805058,schieß+t asche+wolke
ätna glüh+end+e,5.077101841187712,-0.08653998213975633,-0.05501159690279626,0.07662706905928321,ätna glüh+end+e
lava gipfel,8.669651934630572,-0.06364287047560183,-0.10544006714428064,0.07705274655828313,lava gipfel
gipfel erhöh+t+er,8.271861500819334,-0.022527395467776937,-0.06364065064936712,0.03707247274457061,gipfel erhöh+t+er
Tremor,8.365963167423839,0.010937557038727869,-0.03536790041227929,0.0039181281582392055,Tremor
erhöh+t+er tremor,8.365963167423839,0.010937557038727869,-0.03536790041227929,0.0039181281582392055,erhöh+t+er tremor
tremor untergrund,8.75303657608885,0.036856628945491146,-0.017516203933177116,-0.021899601688190933,tremor untergrund
sizilien blick+t,11.708784256448158,0.04705867155992222,-0.03918119679030299,-0.022462121930676374,sizilien blick+t
blick+t vulkan,22.89727546633943,0.05045265002961533,-0.0959502981429517,-0.006484862085300265,blick+t vulkan
vulkan mehr,5.500609921101885,0.04000722409134005,0.042288236962624404,-0.046089269392565926,vulkan mehr
vulkan quelle,5.35102949446917,0.039633999535371785,0.045711324579916765,-0.04708696402330811,vulkan quelle
news508.08.2026,4.580696270329501,0.037302484685703845,0.06573689827990029,-0.05291665603002736,news508.08.2026
quelle news508.08.2026,4.580696270329501,0.037302484685703845,0.06573689827990029,-0.05291665603002736,quelle news508.08.2026
13:57,3.8314831888269225,0.03405920909743706,0.09041668600741946,-0.060071745531881784,13:57
news508.08.2026 13:57,3.8314831888269225,0.03405920909743706,0.09041668600741946,-0.060071745531881784,news508.08.2026 13:57
13:57 uhr,3.688568569497721,0.03327671512902535,0.09592333247368892,-0.061661989638491024,13:57 uhr
Fantastisches,2.8006278613106828,0.0011900698954116816,0.11848033030189191,-0.04544791962132813,Fantastisches
fantastisch+es natur+schau+spiel,2.8616824859250323,-0.003835744734697865,0.11027719528833113,-0.03826952051302169,fantastisch+es natur+schau+spiel
natur+schau+spiel ätna,2.971760250912605,-0.01588639486022013,0.09334849443684176,-0.022512786250045578,natur+schau+spiel ätna
ätna hier,3.026413767321775,-0.02349655118701215,0.08374349067612853,-0.01321448786272391,ätna hier
bahnt,3.0738894475017906,-0.031035467862964034,0.07470375080144216,-0.004341445173255367,bahnt
hier bahn+t,3.0738894475017906,-0.031035467862964034,0.07470375080144216,-0.004341445173255367,hier bahn+t
bahn+t glüh+end+e,3.2307147011134436,-0.061644659671741896,0.0405403363160121,0.02930669670057076,bahn+t glüh+end+e
lava weg,3.3086334493275524,-0.04402159590502874,0.05059578319096249,0.01368075484331729,lava weg
weg glüh+end+e,3.3621499046202996,-0.05047179194805773,0.04241810404869478,0.02105292467524969,weg glüh+end+e
untergrund auf,5.9793994922488825,0.041071588555625226,0.03214752417429961,-0.04313290326663305,untergrund auf
News5,4.455396072990257,0.03684175654208747,0.0694468122633131,-0.053994729323162544,News5
quelle news5,4.455396072990257,0.03684175654208747,0.0694468122633131,-0.053994729323162544,quelle news5
Reuters08.08.2026,4.120972454496744,0.035463796997356786,0.08012117874281102,-0.05709200386644745,Reuters08.08.2026
news5 reuters08.08.2026,4.120972454496744,0.035463796997356786,0.08012117874281102,-0.05709200386644745,news5 reuters08.08.2026
21:29,3.5894942657533906,0.032694057411975896,0.09992582376769575,-0.06281619832446307,21:29
reuters08.08.2026 21:29,3.5894942657533906,0.032694057411975896,0.09992582376769575,-0.06281619832446307,reuters08.08.2026 21:29
21:29 uhr,3.488385044705915,0.03206181396890504,0.10417979738861059,-0.06404132674969687,21:29 uhr
italien vulkan,13.184653286823226,0.034991880418140484,-0.06172739104899198,-0.005537446545887605,italien vulkan
aus+ge+brech+en flug+hafen,4.395024903529634,-0.14781193198980122,0.5686007569999478,-0.17897616993341992,aus+ge+brech+en flug+hafen
mitten,22.620552304622155,0.02895745070391459,-0.08656455415958784,0.0070310456191127095,mitten
catania mitten,3.50104554229786,-0.023451009830605704,0.26024182030093196,-0.08974529168636365,catania mitten
vorübergehend,3.3149606912383183,0.017577972015322345,0.1629024505781582,-0.07723783401408668,vorübergehend
urlaub+s+zeit vor+übergeh+end,3.3149606912383183,0.017577972015322345,0.1629024505781582,-0.07723783401408668,urlaub+s+zeit vor+übergeh+end
Ankünfte,10.761886566696852,-0.005425002479833411,0.15095710652632863,-0.0538569336626881,Ankünfte
vor+übergeh+end ankünft+e,3.5202345722581923,0.03226528680786599,0.10282058906327088,-0.06365006303615223,vor+übergeh+end ankünft+e
ankünft+e ge+streich+en,3.688568569497721,0.03327671512902535,0.09592333247368892,-0.061661989638491024,ankünft+e ge+streich+en
ge+streich+en werd+en,3.978198991617692,0.03479885848011722,0.0850640385971727,-0.05852358660612792,ge+streich+en werd+en
ätna zuvor,5.671239198037567,0.04040792488822741,0.038538347348808205,-0.04499612797860056,ätna zuvor
zuvor vulkan+asche,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,zuvor vulkan+asche
vulkan+asche aus+ge+stoß+en,4.895760185873371,0.0383500641209615,0.0570116779601726,-0.050378487632580696,vulkan+asche aus+ge+stoß+en
stoß samstag,4.1611960492435855,0.03564220848410073,0.07877279012956373,-0.056701168953858135,stoß samstag
samstag riesig+e,3.7562325753698924,0.033655315286095985,0.09327835802033399,-0.060898478610257926,samstag riesig+e
nahe+ge+leg+en+en flug+hafen,5.983861195338518,-0.24342701941789224,0.7282600879419129,-0.2379245527384079,nahe+ge+leg+en+en flug+hafen
